Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,Penalty Kicks Made,Penalty Kicks Attempted,xG: Expected Goals,npxG: Non-Penalty xG,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Matches


Tammy Abraham,eng ENG,FW,Roma,25,1997,2.7,1,4,2,50.0,1.49,0.74,0.25,0.50,11.9,0,0,0,0.6,0.6,0.15,+0.4,+0.4,Matches
Francesco Acerbi,it ITA,DF,Inter,35,1988,26.5,3,15,6,40.0,0.57,0.23,0.20,0.50,12.0,0,0,0,1.6,1.6,0.11,+1.4,+1.4,Matches
Yacine Adli,fr FRA,MF,Milan,23,2000,15.6,1,4,1,25.0,0.26,0.06,0.25,1.00,19.8,0,0,0,0.3,0.3,0.07,+0.7,+0.7,Matches
Michel Aebischer,ch SUI,MF,Bologna,26,1997,24.8,0,18,5,27.8,0.73,0.20,0.00,0.00,22.4,0,0,0,1.1,1.1,0.06,-1.1,-1.1,Matches
Lucien Agoume,fr FRA,MF,Inter,21,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marley Aké,fr FRA,FW,Udinese,22,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ebenezer Akinsanmiro,ng NGA,MF,Inter,18,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jean-Daniel Akpa-Akpro,ci CIV,MF,Monza,30,1992,7.8,0,7,3,42.9,0.89,0.38,0.00,0.00,26.6,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
David Akpan Ankeye,ng NGA,FW,Genoa,21,2002,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Luis Alberto,es ESP,MF,Lazio,30,1992,25.7,5,56,15,26.8,2.18,0.58,0.09,0.33,22.0,4,0,0,4.7,4.7,0.08,+0.3,+0.3,Matches
Carlos Alcaraz,ar ARG,MF,Juventus,20,2002,4.2,0,11,2,18.2,2.61,0.47,0.00,0.00,24.0,2,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
Pontus Almqvist,se SWE,"FW,MF",Lecce,24,1999,23.4,2,40,15,37.5,1.71,0.64,0.05,0.13,19.7,0,0,0,2.3,2.3,0.06,-0.3,-0.3,Matches
Lorenzo Amatucci,it ITA,MF,Fiorentina,19,2004,0.2,0,1,0,0.0,4.09,0.00,0.00,,29.5,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Bruno Amione,ar ARG,DF,Hellas Verona,21,2002,6.4,0,5,3,60.0,0.78,0.47,0.00,0.00,9.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Felipe Anderson,br BRA,"FW,MF",Lazio,30,1993,30.8,5,43,11,25.6,1.40,0.36,0.12,0.45,17.3,1,0,0,4.4,4.4,0.10,+0.6,+0.6,Matches
Angeliño,es ESP,DF,Roma,26,1997,12.7,0,8,2,25.0,0.63,0.16,0.00,0.00,24.1,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
Houssem Aouar,dz ALG,"MF,FW",Roma,25,1998,8.4,4,12,7,58.3,1.43,0.83,0.33,0.57,13.3,0,0,0,2.3,2.3,0.19,+1.7,+1.7,Matches
Simone Aresti,it ITA,GK,Cagliari,37,1986,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marko Arnautović,at AUT,FW,Inter,34,1989,8.9,5,17,9,52.9,1.91,1.01,0.29,0.56,11.5,0,0,0,5.0,5.0,0.29,0.0,0.0,Matches
Kristjan Asllani,al ALB,MF,Inter,21,2002,8.7,1,15,4,26.7,1.72,0.46,0.07,0.25,27.1,1,0,0,0.6,0.6,0.04,+0.4,+0.4,Matches
Emil Audero,it ITA,GK,Inter,26,1997,3.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Tommaso Augello,it ITA,DF,Cagliari,28,1994,26.9,1,10,3,30.0,0.37,0.11,0.10,0.33,24.1,1,0,0,0.5,0.5,0.05,+0.5,+0.5,Matches
Carlos Augusto,br BRA,DF,Inter,24,1999,19.2,0,22,6,27.3,1.15,0.31,0.00,0.00,17.1,0,0,0,1.0,1.0,0.05,-1.0,-1.0,Matches
Yann Aurel Bisseck,de GER,DF,Inter,22,2000,10.0,2,12,4,33.3,1.19,0.40,0.17,0.50,12.7,0,0,0,0.9,0.9,0.07,+1.1,+1.1,Matches
Sardar Azmoun,ir IRN,"FW,MF",Roma,28,1995,6.5,3,16,7,43.8,2.46,1.08,0.19,0.43,13.1,0,0,0,2.9,2.9,0.20,+0.1,+0.1,Matches

Paulo Azzi,br BRA,"DF,MF",Cagliari,29,1994,10.6,0,21,2,9.5,1.99,0.19,0.00,0.00,20.0,0,0,0,1.2,1.2,0.06,-1.2,-1.2,Matches
Oussama El Azzouzi,ma MAR,MF,Bologna,22,2001,6.1,2,2,2,100.0,0.33,0.33,1.00,1.00,9.5,0,0,0,0.5,0.5,0.24,+1.5,+1.5,Matches
Milan Badelj,hr CRO,MF,Genoa,34,1989,28.2,1,21,4,19.0,0.75,0.14,0.05,0.25,19.1,0,0,0,1.4,1.4,0.07,-0.4,-0.4,Matches
Jaime Báez,uy URU,"FW,MF",Frosinone,28,1995,5.6,1,9,2,22.2,1.62,0.36,0.11,0.50,23.5,1,0,0,0.5,0.5,0.05,+0.5,+0.5,Matches
Nicola Bagnolini,it ITA,GK,Bologna,19,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nedim Bajrami,al ALB,"MF,FW",Sassuolo,24,1999,14.6,2,32,9,28.1,2.20,0.62,0.06,0.22,21.8,3,0,0,2.5,2.5,0.08,-0.5,-0.5,Matches
Mitchel Bakker,nl NED,DF,Atalanta,23,2000,4.2,1,5,1,20.0,1.18,0.24,0.20,1.00,14.8,0,0,0,0.2,0.2,0.04,+0.8,+0.8,Matches
Tommaso Baldanzi,it ITA,"MF,FW",Empoli,20,2003,8.3,2,14,6,42.9,1.69,0.72,0.14,0.33,20.0,0,0,0,2.1,2.1,0.15,-0.1,-0.1,Matches
Tommaso Baldanzi,it ITA,"FW,MF",Roma,20,2003,5.8,0,15,3,20.0,2.61,0.52,0.00,0.00,18.0,0,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches
Lameck Banda,zm ZAM,FW,Lecce,22,2001,15.0,2,50,23,46.0,3.33,1.53,0.04,0.09,19.8,1,0,0,3.6,3.6,0.07,-1.6,-1.6,Matches
Daniel Bandeira,pt POR,MF,Hellas Verona,23,2000,5.0,0,3,0,0.0,0.61,0.00,0.00,,28.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Mattia Bani,it ITA,DF,Genoa,29,1993,25.6,2,9,5,55.6,0.35,0.20,0.22,0.40,9.1,0,0,0,1.2,1.2,0.14,+0.8,+0.8,Matches
Antonín Barák,cz CZE,"MF,FW",Fiorentina,28,1994,9.0,2,20,8,40.0,2.23,0.89,0.10,0.25,16.9,1,0,0,1.5,1.5,0.08,+0.5,+0.5,Matches
Nicolò Barella,it ITA,MF,Inter,26,1997,31.6,2,40,12,30.0,1.26,0.38,0.05,0.17,18.2,0,0,0,5.1,5.1,0.13,-3.1,-3.1,Matches
Enzo Barrenechea,ar ARG,MF,Frosinone,22,2001,31.2,0,20,3,15.0,0.64,0.10,0.00,0.00,22.8,2,0,0,0.6,0.6,0.03,-0.6,-0.6,Matches
Davide Bartesaghi,it ITA,"DF,MF",Milan,17,2005,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Federico Baschirotto,it ITA,DF,Lecce,26,1996,36.6,0,17,6,35.3,0.46,0.16,0.00,0.00,10.8,0,0,0,1.7,1.5,0.09,-1.7,-1.5,Matches
Toma Bašić,hr CRO,MF,Salernitana,26,1996,12.9,0,12,1,8.3,0.93,0.08,0.00,0.00,27.0,1,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
Alessandro Bastoni,it ITA,DF,Inter,24,1999,25.2,1,15,6,40.0,0.60,0.24,0.07,0.17,13.3,0,0,0,1.2,1.2,0.08,-0.2,-0.2,Matches
Simone Bastoni,it ITA,"MF,DF",Empoli,26,1996,8.3,1,7,1,14.3,0.85,0.12,0.14,1.00,21.9,2,0,0,0.4,0.4,0.06,+0.6,+0.6,Matches
Reda Belahyane,fr FRA,MF,Hellas Verona,19,2004,1.0,0,1,1,100.0,1.00,1.00,0.00,0.00,26.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Raoul Bellanova,it ITA,DF,Torino,23,2000,33.8,1,32,3,9.4,0.95,0.09,0.03,0.33,16.6,0,0,0,2.0,2.0,0.06,-1.0,-1.0,Matches
Andrea Belotti,it ITA,FW,Fiorentina,29,1993,10.5,3,33,9,27.3,3.13,0.85,0.09,0.33,13.9,0,0,0,3.7,3.7,0.11,-0.7,-0.7,Matches
Andrea Belotti,it ITA,FW,Roma,29,1993,7.5,3,15,8,53.3,1.99,1.06,0.20,0.38,13.9,0,0,0,2.4,2.4,0.16,+0.6,+0.6,Matches
Lucas Beltrán,ar ARG,"FW,MF",Fiorentina,22,2001,18.8,6,30,7,23.3,1.60,0.37,0.17,0.71,15.5,0,1,1,3.8,3.0,0.10,+2.2,+2.0,Matches

Ismaël Bennacer,dz ALG,MF,Milan,25,1997,12.8,2,11,1,9.1,0.86,0.08,0.09,1.00,21.6,1,1,1,1.7,0.9,0.08,+0.3,+0.1,Matches
Domenico Berardi,it ITA,FW,Sassuolo,28,1994,15.9,9,46,19,41.3,2.89,1.19,0.09,0.21,23.3,2,5,5,6.5,2.6,0.06,+2.5,+1.4,Matches
Bartosz Bereszyński,pl POL,DF,Empoli,31,1992,19.6,0,3,1,33.3,0.15,0.05,0.00,0.00,27.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Etrit Berisha,al ALB,GK,Empoli,34,1989,14.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Medon Berisha,al ALB,"FW,MF",Lecce,19,2003,2.3,0,2,0,0.0,0.88,0.00,0.00,,17.6,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
Victor Bernth Kristiansen,dk DEN,DF,Bologna,20,2002,25.6,0,6,2,33.3,0.23,0.08,0.00,0.00,18.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Beto,gw GNB,FW,Udinese,25,1998,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Davide Bettella,it ITA,MF,Monza,23,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Sam Beukema,nl NED,DF,Bologna,24,1998,28.3,1,12,4,33.3,0.42,0.14,0.08,0.25,9.7,0,0,0,1.9,1.9,0.16,-0.9,-0.9,Matches
Jaka Bijol,si SVN,DF,Udinese,24,1999,23.2,0,15,2,13.3,0.65,0.09,0.00,0.00,9.1,0,0,0,1.9,1.9,0.13,-1.9,-1.9,Matches
El Bilal Touré,ml MLI,FW,Atalanta,21,2001,4.4,2,12,4,33.3,2.74,0.91,0.17,0.50,15.2,0,0,0,1.2,1.2,0.10,+0.8,+0.8,Matches
Cristiano Biraghi,it ITA,DF,Fiorentina,30,1992,26.2,2,16,5,31.3,0.61,0.19,0.13,0.40,28.1,7,0,1,1.6,0.8,0.05,+0.4,+1.2,Matches
Davide Biraschi,it ITA,DF,Genoa,29,1994,1.0,1,1,1,100.0,1.00,1.00,1.00,1.00,9.6,0,0,0,0.1,0.1,0.10,+0.9,+0.9,Matches
Samuele Birindelli,it ITA,DF,Monza,24,1999,22.4,0,25,9,36.0,1.12,0.40,0.00,0.00,18.1,0,0,0,1.1,1.1,0.04,-1.1,-1.1,Matches
Alexis Blin,fr FRA,MF,Lecce,26,1996,18.2,0,13,2,15.4,0.71,0.11,0.00,0.00,13.9,0,0,0,1.1,1.1,0.08,-1.1,-1.1,Matches
Jérôme Boateng,de GER,DF,Salernitana,34,1988,2.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Emil Bohinen,no NOR,MF,Genoa,24,1999,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Emil Bohinen,no NOR,MF,Salernitana,24,1999,5.9,0,4,0,0.0,0.67,0.00,0.00,,24.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Daniel Boloca,ro ROU,MF,Sassuolo,24,1998,22.5,1,13,4,30.8,0.58,0.18,0.08,0.25,26.3,0,0,0,0.5,0.5,0.04,+0.5,+0.5,Matches
Giacomo Bonaventura,it ITA,MF,Fiorentina,33,1989,25.3,8,51,13,25.5,2.02,0.51,0.16,0.62,20.2,1,0,1,5.7,4.4,0.09,+2.3,+3.6,Matches
Federico Bonazzoli,it ITA,"FW,MF",Hellas Verona,26,1997,11.3,3,27,13,48.1,2.39,1.15,0.11,0.23,18.6,0,0,0,2.9,2.9,0.11,+0.1,+0.1,Matches
Warren Bondo,fr FRA,MF,Monza,19,2003,16.4,1,17,4,23.5,1.04,0.24,0.06,0.25,20.8,0,0,0,0.9,0.9,0.06,+0.1,+0.1,Matches
Giovanni Bonfanti,it ITA,DF,Atalanta,20,2003,1.0,0,1,0,0.0,1.01,0.00,0.00,,5.9,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
Kevin Bonifazi,it ITA,DF,Bologna,27,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kevin Bonifazi,it ITA,DF,Frosinone,27,1996,3.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches

Gennaro Borrelli,it ITA,FW,Frosinone,23,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Erik Botheim,no NOR,"FW,MF",Salernitana,23,2000,3.5,0,1,0,0.0,0.28,0.00,0.00,,15.8,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
Mehdi Bourabia,ma MAR,MF,Frosinone,31,1991,2.2,0,2,0,0.0,0.90,0.00,0.00,,17.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Edoardo Bove,it ITA,MF,Roma,21,2002,19.8,0,19,6,31.6,0.96,0.30,0.00,0.00,17.8,0,0,0,2.0,2.0,0.10,-2.0,-2.0,Matches
Domagoj Bradarić,hr CRO,DF,Salernitana,23,1999,30.5,0,19,4,21.1,0.62,0.13,0.00,0.00,22.3,0,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches
Josip Brekalo,hr CRO,FW,Fiorentina,25,1998,7.2,1,9,4,44.4,1.24,0.55,0.11,0.25,19.3,0,0,0,0.4,0.4,0.04,+0.6,+0.6,Matches
Gleison Bremer,br BRA,DF,Juventus,26,1997,35.9,3,18,4,22.2,0.50,0.11,0.17,0.75,13.4,0,0,0,1.4,1.4,0.08,+1.6,+1.6,Matches
Brenner,br BRA,"MF,FW",Udinese,23,2000,2.1,0,4,2,50.0,1.90,0.95,0.00,0.00,15.9,0,0,0,0.4,0.4,0.10,-0.4,-0.4,Matches
Marco Brescianini,it ITA,MF,Frosinone,23,2000,25.8,4,31,10,32.3,1.20,0.39,0.13,0.40,19.9,2,0,0,2.3,2.3,0.07,+1.7,+1.7,Matches
Dylan Bronn,tn TUN,"DF,MF",Salernitana,28,1995,0.6,0,1,0,0.0,1.73,0.00,0.00,,13.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Tajon Buchanan,ca CAN,DF,Inter,24,1999,1.8,1,4,1,25.0,2.24,0.56,0.25,1.00,18.9,0,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches
Alessandro Buongiorno,it ITA,DF,Torino,24,1999,28.1,3,13,6,46.2,0.46,0.21,0.23,0.50,9.5,0,0,0,1.6,1.6,0.12,+1.4,+1.4,Matches
Rareș-Cătălin Burnete,ro ROU,FW,Lecce,19,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jovane Cabral,cv CPV,"MF,FW",Salernitana,25,1998,7.5,1,25,9,36.0,3.32,1.19,0.04,0.11,20.2,0,0,0,1.2,1.2,0.05,-0.2,-0.2,Matches
Liberato Cacace,nz NZL,DF,Empoli,22,2000,21.2,0,13,2,15.4,0.61,0.09,0.00,0.00,24.6,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
Jens Cajuste,se SWE,MF,Napoli,23,1999,11.3,0,16,3,18.8,1.42,0.27,0.00,0.00,16.5,0,0,0,1.5,1.5,0.09,-1.5,-1.5,Matches
Davide Calabria,it ITA,DF,Milan,26,1996,24.3,1,21,8,38.1,0.86,0.33,0.05,0.13,18.3,0,0,0,1.3,1.3,0.06,-0.3,-0.3,Matches
Riccardo Calafiori,it ITA,DF,Bologna,21,2002,26.1,2,17,6,35.3,0.65,0.23,0.12,0.33,17.9,0,0,0,1.4,1.4,0.08,+0.6,+0.6,Matches
Mattia Caldara,it ITA,DF,Milan,29,1994,0.4,0,1,0,0.0,2.73,0.00,0.00,,5.4,0,0,0,0.2,0.2,0.21,-0.2,-0.2,Matches
Luca Caldirola,it ITA,DF,Monza,32,1991,23.8,1,9,2,22.2,0.38,0.08,0.11,0.50,10.8,0,0,0,0.5,0.5,0.05,+0.5,+0.5,Matches
Hakan Çalhanoğlu,tr TUR,MF,Inter,29,1994,28.4,13,52,13,25.0,1.83,0.46,0.06,0.23,29.5,12,10,10,10.1,2.3,0.04,+2.9,+0.7,Matches
Francesco Camarda,it ITA,FW,Milan,15,2008,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nicolò Cambiaghi,it ITA,"FW,MF",Empoli,22,2000,28.4,1,71,17,23.9,2.50,0.60,0.01,0.06,19.8,0,0,0,3.9,3.9,0.05,-2.9,-2.9,Matches
Andrea Cambiaso,it ITA,"DF,FW",Juventus,23,2000,26.4,2,29,8,27.6,1.10,0.30,0.07,0.25,18.6,0,0,0,2.2,2.2,0.08,-0.2,-0.2,Matches
Matteo Cancellieri,it ITA,"FW,MF",Empoli,21,2002,19.9,4,40,12,30.0,2.01,0.60,0.10,0.33,16.6,1,0,0,4.7,4.7,0.12,-0.7,-0.7,Matches

Antonio Candreva,it ITA,"MF,FW",Salernitana,36,1987,30.6,6,64,20,31.3,2.09,0.65,0.08,0.25,21.2,3,1,1,4.9,4.1,0.06,+1.1,+0.9,Matches
Luigi Canotto,it ITA,FW,Frosinone,29,1994,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Gianluca Caprari,it ITA,"MF,FW",Monza,30,1993,3.2,0,8,0,0.0,2.53,0.00,0.00,,19.6,1,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
Elia Caprile,it ITA,GK,Empoli,21,2001,23.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Francesco Caputo,it ITA,FW,Empoli,35,1987,14.1,3,22,9,40.9,1.56,0.64,0.09,0.22,11.7,0,1,1,3.4,2.6,0.12,-0.4,-0.6,Matches
Andrea Carboni,it ITA,DF,Monza,22,2001,16.5,1,18,4,22.2,1.09,0.24,0.06,0.25,15.4,0,0,0,1.2,1.2,0.07,-0.2,-0.2,Matches
Valentin Carboni,ar ARG,"MF,FW",Monza,18,2005,13.0,2,23,7,30.4,1.77,0.54,0.09,0.29,18.3,0,0,0,2.3,2.3,0.10,-0.3,-0.3,Matches
Marco Carnesecchi,it ITA,GK,Atalanta,23,2000,26.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nicolò Casale,it ITA,DF,Lazio,25,1998,17.3,0,7,1,14.3,0.40,0.06,0.00,0.00,16.4,0,0,0,0.9,0.9,0.12,-0.9,-0.9,Matches
Giuseppe Caso,it ITA,"FW,MF",Frosinone,24,1998,4.6,0,7,4,57.1,1.51,0.86,0.00,0.00,19.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Valentín Castellanos,ar ARG,FW,Lazio,24,1998,18.7,4,54,19,35.2,2.89,1.02,0.07,0.21,13.3,1,0,0,7.3,7.3,0.14,-3.3,-3.3,Matches
Samu Castillejo,es ESP,"FW,MF",Sassuolo,28,1995,6.0,0,6,2,33.3,1.01,0.34,0.00,0.00,16.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Santiago Castro,ar ARG,FW,Bologna,18,2004,2.7,1,7,3,42.9,2.60,1.12,0.14,0.33,19.6,0,0,0,1.0,1.0,0.14,0.0,0.0,Matches
Gaetano Castrovilli,it ITA,"FW,MF",Fiorentina,26,1997,4.1,1,5,2,40.0,1.23,0.49,0.20,0.50,14.9,0,0,0,0.3,0.3,0.07,+0.7,+0.7,Matches
Danilo Cataldi,it ITA,MF,Lazio,28,1994,15.1,1,12,2,16.7,0.79,0.13,0.08,0.50,27.8,0,0,0,0.4,0.4,0.03,+0.6,+0.6,Matches
Emil Ceide,no NOR,"FW,MF",Sassuolo,21,2001,2.0,0,2,0,0.0,1.02,0.00,0.00,,20.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Zeki Çelik,tr TUR,DF,Roma,26,1997,7.5,0,2,1,50.0,0.27,0.13,0.00,0.00,11.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Fabien Centonze,fr FRA,DF,Hellas Verona,27,1996,7.5,0,1,0,0.0,0.13,0.00,0.00,,33.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Michele Cerofolini,it ITA,GK,Frosinone,24,1999,7.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alberto Cerri,it ITA,FW,Empoli,27,1996,6.1,1,10,3,30.0,1.65,0.50,0.10,0.33,10.8,0,0,0,1.2,1.2,0.12,-0.2,-0.2,Matches
