Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG/90,Matches


Yunis Abdelhamid,ma MAR,DF,Reims,33,1987,34,34,"2,983",33.1,2,0,2,2,0,0,5,1,1.2,1.2,0.8,2.0,23,119,14,0.06,0.00,0.06,0.06,0.06,0.04,0.02,0.06,0.04,0.06,Matches
Salis Abdul Samed,gh GHA,MF,Clermont Foot,21,2000,31,29,"2,462",27.4,1,0,1,1,0,0,12,3,0.7,0.7,0.9,1.6,24,108,47,0.04,0.00,0.04,0.04,0.04,0.03,0.03,0.06,0.03,0.06,Matches
Laurent Abergel,fr FRA,MF,Lorient,28,1993,34,34,"2,956",32.8,0,2,2,0,0,0,9,0,1.5,1.5,3.7,5.1,30,171,73,0.00,0.06,0.06,0.00,0.06,0.04,0.11,0.16,0.04,0.16,Matches
Charles Abi,fr FRA,FW,Saint-Étienne,21,2000,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Matthis Abline,fr FRA,FW,Rennes,18,2003,7,1,103,1.1,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,2,6,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.24,0.24,0.24,Matches
Mohamed Achi,fr FRA,MF,Nantes,19,2002,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Martin Adeline,fr FRA,"MF,FW",Reims,17,2003,8,2,352,3.9,0,0,0,0,0,0,1,0,0.4,0.4,0.5,0.8,5,16,13,0.00,0.00,0.00,0.00,0.00,0.09,0.12,0.21,0.09,0.21,Matches
Yacine Adli,fr FRA,"MF,FW",Bordeaux,21,2000,36,25,"2,260",25.1,1,7,8,1,0,0,5,0,2.0,2.0,5.7,7.7,66,164,99,0.04,0.28,0.32,0.04,0.32,0.08,0.23,0.31,0.08,0.31,Matches
Lucien Agoume,fr FRA,MF,Brest,19,2002,27,21,"1,868",20.8,0,0,0,0,0,0,6,0,1.2,1.1,0.7,1.7,16,116,28,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.05,0.08,Matches
Nayef Aguerd,ma MAR,DF,Rennes,25,1996,31,31,"2,735",30.4,2,2,4,2,0,0,3,1,2.1,2.1,0.3,2.4,11,101,1,0.07,0.07,0.13,0.07,0.13,0.07,0.01,0.08,0.07,0.08,Matches
Ruben Aguilar,fr FRA,DF,Monaco,28,1993,28,22,"2,140",23.8,0,2,2,0,0,0,4,0,0.3,0.3,0.9,1.2,61,157,101,0.00,0.08,0.08,0.00,0.08,0.01,0.04,0.05,0.01,0.05,Matches
Anel Ahmedhodžić,ba BIH,DF,Bordeaux,22,1999,15,15,"1,350",15.0,0,1,1,0,0,0,6,0,0.4,0.4,0.9,1.3,18,63,12,0.00,0.07,0.07,0.00,0.07,0.03,0.06,0.09,0.03,0.09,Matches
Jean-Eudes Aholou,ci CIV,MF,Strasbourg,27,1994,25,11,"1,004",11.2,1,1,2,1,0,0,2,0,1.9,1.9,0.8,2.7,16,38,39,0.09,0.09,0.18,0.09,0.18,0.17,0.08,0.24,0.17,0.24,Matches
Ludovic Ajorque,fr FRA,FW,Strasbourg,27,1994,36,31,"2,738",30.4,12,8,20,9,3,3,5,1,10.6,8.3,7.0,15.3,21,69,217,0.39,0.26,0.66,0.30,0.56,0.35,0.23,0.58,0.27,0.50,Matches
Maghnes Akliouche,fr FRA,"MF,FW",Monaco,19,2002,7,0,54,0.6,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,2,5,7,0.00,0.00,0.00,0.00,0.00,0.24,0.06,0.30,0.24,0.30,Matches
Sofiane Alakouch,ma MAR,"DF,MF",Metz,23,1998,4,0,158,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,5,10,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
Josué Albert,gf GUF,DF,Clermont Foot,29,1992,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13,Matches
Doğan Alemdar,tr TUR,GK,Rennes,18,2002,12,12,"1,080",12.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Mohamed Ali Cho,fr FRA,FW,Angers,17,2004,32,21,"1,837",20.4,4,1,5,4,0,0,6,2,6.4,6.4,2.7,9.1,60,22,150,0.20,0.05,0.24,0.20,0.24,0.31,0.13,0.44,0.31,0.44,Matches
Jim Allevinah,ga GAB,FW,Clermont Foot,26,1995,30,13,"1,488",16.5,1,2,3,1,0,0,1,0,2.8,2.8,1.9,4.7,77,56,118,0.06,0.12,0.18,0.06,0.18,0.17,0.12,0.29,0.17,0.29,Matches
Ibrahim Amadou,fr FRA,"DF,MF",Metz,28,1993,10,10,812,9.0,1,0,1,1,0,0,4,0,0.4,0.4,0.1,0.5,6,21,1,0.11,0.00,0.11,0.11,0.11,0.04,0.01,0.05,0.04,0.05,Matches
Jordan Amavi,fr FRA,DF,Nice,27,1994,8,4,413,4.6,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,13,28,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
Jordan Amavi,fr FRA,"DF,FW",Marseille,27,1994,2,2,128,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,9,6,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
Benjamin André,fr FRA,MF,Lille,30,1990,33,33,"2,752",30.6,2,1,3,2,0,0,12,1,1.4,1.4,1.3,2.7,38,178,59,0.07,0.03,0.10,0.07,0.10,0.05,0.04,0.09,0.05,0.09,Matches
Houssem Aouar,dz ALG,"MF,FW",Lyon,23,1998,36,29,"2,504",27.8,6,4,10,6,0,0,1,0,6.3,6.3,4.5,10.8,88,165,169,0.22,0.14,0.36,0.22,0.36,0.22,0.16,0.39,0.22,0.39,Matches

Adil Aouchiche,fr FRA,"MF,FW",Saint-Étienne,19,2002,35,11,"1,081",12.0,0,4,4,0,0,0,2,0,1.2,1.2,1.6,2.8,43,75,61,0.00,0.33,0.33,0.00,0.33,0.10,0.14,0.23,0.10,0.23,Matches
Dennis Appiah,fr FRA,DF,Nantes,29,1992,32,22,"2,099",23.3,0,0,0,0,0,0,4,0,0.0,0.0,0.3,0.3,25,69,58,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Lorenz Assignon,tg TOG,DF,Rennes,21,2000,20,5,616,6.8,0,2,2,0,0,0,0,0,0.7,0.7,1.1,1.9,19,27,45,0.00,0.29,0.29,0.00,0.29,0.11,0.17,0.27,0.11,0.27,Matches
Youcef Atal,dz ALG,DF,Nice,25,1996,17,13,"1,140",12.7,2,1,3,2,0,0,4,0,0.9,0.9,1.3,2.2,63,44,106,0.16,0.08,0.24,0.16,0.24,0.07,0.11,0.18,0.07,0.18,Matches
Jean-Kévin Augustin,fr FRA,"FW,MF",Nantes,24,1997,7,0,84,0.9,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,0,7,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,Matches
Karim Azamoum,fr FRA,DF,Troyes,31,1990,7,4,388,4.3,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,4,6,4,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
Loïc Bade,fr FRA,DF,Rennes,21,2000,14,11,985,10.9,0,1,1,0,0,0,3,1,0.3,0.3,0.5,0.8,8,45,3,0.00,0.09,0.09,0.00,0.09,0.03,0.05,0.07,0.03,0.07,Matches
Benoît Badiashile,fr FRA,DF,Monaco,20,2001,24,21,"1,838",20.4,1,0,1,1,0,0,4,0,1.6,1.6,0.4,2.0,16,111,5,0.05,0.00,0.05,0.05,0.05,0.08,0.02,0.10,0.08,0.10,Matches
Youssouph Badji,sn SEN,"FW,MF",Brest,19,2001,9,1,135,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0,0,11,0.00,0.00,0.00,0.00,0.00,0.08,0.04,0.12,0.08,0.12,Matches
Stéphane Bahoken,cm CMR,FW,Angers,29,1992,29,12,"1,099",12.2,3,1,4,3,0,0,0,0,4.1,4.1,1.3,5.4,9,15,78,0.25,0.08,0.33,0.25,0.33,0.33,0.11,0.44,0.33,0.44,Matches
Dénys Bain,fr FRA,DF,Brest,28,1993,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Stefan Bajic,fr FRA,GK,Saint-Étienne,19,2001,7,4,510,5.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Cédric Bakambu,cd COD,FW,Marseille,30,1991,12,5,356,4.0,4,0,4,4,0,0,1,0,2.6,2.6,0.4,3.0,7,9,28,1.01,0.00,1.01,1.01,1.01,0.65,0.11,0.76,0.65,0.76,Matches
Abdoulaye Bakayoko,fr FRA,DF,Saint-Étienne,18,2002,4,4,307,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,18,2002,5,0,43,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,1,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.19,0.19,0.19,Matches
Ibrahima Baldé,fr FRA,"FW,MF",Lens,18,2003,4,0,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,5,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
Leonardo Balerdi,ar ARG,DF,Marseille,22,1999,17,10,950,10.6,0,0,0,0,0,0,4,1,0.1,0.1,0.0,0.1,6,41,2,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
Abdoulaye Bamba,ci CIV,"DF,FW",Angers,31,1990,10,4,458,5.1,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,7,13,21,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.06,0.05,0.06,Matches
Jonathan Bamba,ci CIV,"MF,FW",Lille,25,1996,31,28,"2,428",27.0,1,2,3,1,0,0,3,0,3.0,3.0,3.7,6.7,101,116,200,0.04,0.07,0.11,0.04,0.11,0.11,0.14,0.25,0.11,0.25,Matches
Simon Banza,cd COD,FW,Lens,24,1996,4,1,124,1.4,1,1,2,1,0,0,0,0,1.0,1.0,0.7,1.7,2,1,8,0.73,0.73,1.45,0.73,1.45,0.73,0.53,1.26,0.73,1.26,Matches
Danilo Barbosa,br BRA,DF,Nice,25,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Bradley Barcola,fr FRA,"FW,MF",Lyon,18,2002,11,2,263,2.9,0,1,1,0,0,0,0,0,0.3,0.3,0.6,1.0,9,9,27,0.00,0.34,0.34,0.00,0.34,0.11,0.22,0.33,0.11,0.33,Matches
Melvin Bard,fr FRA,DF,Nice,20,2000,33,30,"2,589",28.8,2,2,4,2,0,0,3,0,0.9,0.9,3.4,4.3,65,134,129,0.07,0.07,0.14,0.07,0.14,0.03,0.12,0.15,0.03,0.15,Matches
Toma Bašić,hr CRO,MF,Bordeaux,24,1996,3,3,209,2.3,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.4,6,9,10,0.00,0.43,0.43,0.00,0.43,0.02,0.16,0.18,0.02,0.18,Matches
Amine Bassi,fr FRA,"MF,FW",Metz,23,1997,5,2,184,2.0,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,5,13,11,0.00,0.00,0.00,0.00,0.00,0.09,0.22,0.30,0.09,0.30,Matches

Paul Baysse,fr FRA,"MF,DF",Bordeaux,33,1988,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Youcef Belaïli,dz ALG,"MF,FW",Brest,29,1992,13,11,825,9.2,3,2,5,3,0,1,2,0,2.8,1.9,2.8,4.7,36,42,56,0.33,0.22,0.55,0.33,0.55,0.31,0.31,0.62,0.21,0.52,Matches
Haris Belkebla,dz ALG,MF,Brest,27,1994,31,26,"2,310",25.7,0,0,0,0,0,0,2,0,0.1,0.1,0.8,0.9,15,98,27,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.00,0.04,Matches
Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,23,1998,36,26,"2,332",25.9,2,3,5,2,0,0,5,0,1.9,1.9,2.7,4.6,75,107,90,0.08,0.12,0.19,0.08,0.19,0.07,0.10,0.18,0.07,0.18,Matches
Jeanuël Belocian,fr FRA,DF,Rennes,16,2005,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Hatem Ben Arfa,fr FRA,"FW,MF",Lille,34,1987,7,4,314,3.5,0,1,1,0,0,0,1,0,0.3,0.3,0.7,0.9,12,14,18,0.00,0.29,0.29,0.00,0.29,0.07,0.19,0.26,0.07,0.26,Matches
Salim Ben Seghir,fr FRA,MF,Marseille,18,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Wissam Ben Yedder,fr FRA,FW,Monaco,30,1990,37,29,"2,529",28.1,25,5,30,17,8,8,3,0,18.0,11.7,5.0,16.7,59,73,238,0.89,0.18,1.07,0.60,0.78,0.64,0.18,0.82,0.42,0.59,Matches
Darío Benedetto,ar ARG,"FW,MF",Marseille,31,1990,2,0,54,0.6,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,2,2,0.00,0.00,0.00,0.00,0.00,0.43,0.06,0.49,0.43,0.49,Matches
Walter Benítez,ar ARG,GK,Nice,28,1993,37,37,"3,330",37.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Loris Benito,ch SUI,DF,Bordeaux,29,1992,1,1,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Nabil Bentaleb,dz ALG,MF,Angers,26,1994,18,18,"1,515",16.8,1,0,1,1,0,0,4,0,0.6,0.6,0.1,0.7,12,82,16,0.06,0.00,0.06,0.06,0.06,0.04,0.00,0.04,0.04,0.04,Matches
Patrick Berg,no NOR,MF,Lens,23,1997,14,2,307,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,4,15,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
Mitchell van Bergen,nl NED,"FW,MF",Reims,21,1999,20,11,983,10.9,0,0,0,0,0,0,1,0,1.2,1.2,1.3,2.5,24,14,54,0.00,0.00,0.00,0.00,0.00,0.11,0.12,0.23,0.11,0.23,Matches
Valon Berisha,xk KVX,"MF,FW",Reims,28,1993,13,5,455,5.1,0,1,1,0,0,0,2,1,0.2,0.2,0.5,0.6,4,20,15,0.00,0.20,0.20,0.00,0.20,0.04,0.09,0.13,0.04,0.13,Matches
Paul Bernardoni,fr FRA,GK,Angers,24,1997,13,13,"1,170",13.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Paul Bernardoni,fr FRA,GK,Saint-Étienne,24,1997,19,19,"1,710",19.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Juan Bernat,es ESP,"DF,MF",Paris S-G,28,1993,15,12,958,10.6,0,0,0,0,0,0,2,0,0.1,0.1,0.7,0.8,20,30,85,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.07,0.01,0.07,Matches
Dimitry Bertaud,cd COD,GK,Montpellier,23,1998,11,9,833,9.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jason Berthomier,fr FRA,MF,Clermont Foot,31,1990,29,22,"1,732",19.2,1,5,6,1,0,0,0,0,1.7,1.7,3.9,5.6,26,134,91,0.05,0.26,0.31,0.05,0.31,0.09,0.20,0.29,0.09,0.29,Matches
Giulian Biancone,fr FRA,"DF,MF",Troyes,21,2000,33,26,"2,292",25.5,1,2,3,1,0,0,10,0,1.7,1.7,1.0,2.7,58,87,100,0.04,0.08,0.12,0.04,0.12,0.07,0.04,0.11,0.07,0.11,Matches
El Bilal Touré,ml MLI,FW,Reims,19,2001,21,15,"1,194",13.3,2,4,6,1,1,1,2,0,4.1,3.3,1.7,5.0,22,23,78,0.15,0.30,0.45,0.08,0.38,0.31,0.13,0.44,0.25,0.38,Matches
Jean-Claude Billong,cm CMR,DF,Clermont Foot,27,1993,15,10,980,10.9,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.2,4,21,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
Nathan Bitumazala,fr FRA,DF,Paris S-G,18,2002,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Marco Bizot,nl NED,GK,Brest,30,1991,38,38,"3,420",38.0,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00,Matches

Ludovic Blas,fr FRA,"MF,FW",Nantes,23,1997,35,35,"2,961",32.9,10,5,15,5,5,5,10,0,11.7,7.8,3.9,11.7,69,157,190,0.30,0.15,0.46,0.15,0.30,0.36,0.12,0.48,0.24,0.36,Matches
Myron Boadu,nl NED,FW,Monaco,20,2001,31,7,960,10.7,4,1,5,4,0,0,0,0,6.6,6.6,0.6,7.2,7,11,68,0.37,0.09,0.47,0.37,0.47,0.62,0.05,0.68,0.62,0.68,Matches
Jérôme Boateng,de GER,DF,Lyon,32,1988,24,19,"1,622",18.0,0,1,1,0,0,0,6,0,0.3,0.3,1.7,2.0,4,85,4,0.00,0.06,0.06,0.00,0.06,0.02,0.10,0.11,0.02,0.11,Matches
Antonin Bobichon,fr FRA,"MF,FW",Angers,25,1995,4,0,38,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Quentin Boisgard,fr FRA,"MF,FW",Lorient,24,1997,25,9,958,10.6,1,1,2,1,0,0,3,0,0.8,0.8,1.4,2.2,18,31,57,0.09,0.09,0.19,0.09,0.19,0.08,0.13,0.21,0.08,0.21,Matches
Charles Boli,fr FRA,"MF,DF",Lens,22,1998,4,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Sven Botman,nl NED,DF,Lille,21,2000,25,25,"2,250",25.0,3,1,4,3,0,0,4,0,1.6,1.6,0.2,1.9,12,79,0,0.12,0.04,0.16,0.12,0.16,0.06,0.01,0.07,0.06,0.07,Matches
Denis Bouanga,ga GAB,"FW,MF",Saint-Étienne,26,1994,34,28,"2,436",27.1,9,6,15,9,0,0,4,1,8.0,8.0,4.9,12.9,79,66,244,0.33,0.22,0.55,0.33,0.55,0.29,0.18,0.48,0.29,0.48,Matches
Hicham Boudaoui,dz ALG,MF,Nice,21,1999,29,21,"1,621",18.0,3,2,5,3,0,0,7,0,1.1,1.1,2.7,3.8,38,47,101,0.17,0.11,0.28,0.17,0.28,0.06,0.15,0.21,0.06,0.21,Matches
Ryad Boudebouz,dz ALG,"MF,FW",Saint-Étienne,31,1990,30,27,"2,252",25.0,3,4,7,2,1,1,2,0,2.3,1.5,3.6,5.1,85,182,138,0.12,0.16,0.28,0.08,0.24,0.09,0.15,0.24,0.06,0.20,Matches
Sofiane Boufal,ma MAR,"FW,MF",Angers,27,1993,29,28,"2,330",25.9,8,4,12,5,3,3,6,0,8.5,6.1,6.4,12.6,127,125,207,0.31,0.15,0.46,0.19,0.35,0.33,0.25,0.58,0.24,0.49,Matches
Farid Boulaya,dz ALG,"MF,FW",Metz,28,1993,24,18,"1,526",17.0,4,2,6,4,0,0,1,1,1.5,1.5,3.5,5.1,50,74,73,0.24,0.12,0.35,0.24,0.35,0.09,0.21,0.30,0.09,0.30,Matches
Ismaël Boura,km COM,DF,Lens,20,2000,5,1,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,2,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
Benjamin Bourigeaud,fr FRA,"FW,MF",Rennes,27,1994,38,38,"3,193",35.5,11,12,23,11,0,0,2,0,5.7,5.7,12.3,18.0,47,201,322,0.31,0.34,0.65,0.31,0.65,0.16,0.35,0.51,0.16,0.51,Matches
Redwan Bourles,fr FRA,"MF,FW",Lorient,18,2003,4,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Domagoj Bradarić,hr CRO,DF,Lille,21,1999,15,2,417,4.6,0,0,0,0,0,0,2,0,0.1,0.1,0.7,0.8,11,15,21,0.00,0.00,0.00,0.00,0.00,0.01,0.16,0.17,0.01,0.17,Matches
Bilal Brahimi,dz ALG,MF,Nice,21,2000,11,2,378,4.2,0,0,0,0,0,0,1,0,0.6,0.6,0.9,1.6,25,9,39,0.00,0.00,0.00,0.00,0.00,0.15,0.22,0.37,0.15,0.37,Matches
Bilal Brahimi,dz ALG,FW,Angers,21,2000,9,3,338,3.8,0,1,1,0,0,0,0,0,0.5,0.5,0.9,1.4,19,5,32,0.00,0.27,0.27,0.00,0.27,0.13,0.24,0.37,0.13,0.37,Matches
Lilian Brassier,fr FRA,DF,Brest,21,1999,31,23,"2,263",25.1,1,0,1,1,0,0,4,0,1.1,1.1,0.6,1.7,31,86,22,0.04,0.00,0.04,0.04,0.04,0.04,0.02,0.07,0.04,0.07,Matches
Jimmy Briand,fr FRA,"FW,MF",Bordeaux,35,1985,17,1,226,2.5,2,1,3,1,1,2,1,0,2.2,0.7,1.0,1.6,2,7,23,0.80,0.40,1.19,0.40,0.80,0.89,0.38,1.27,0.26,0.64,Matches
Dylan Bronn,tn TUN,DF,Metz,26,1995,30,28,"2,545",28.3,1,2,3,1,0,0,10,1,1.8,1.8,1.2,3.0,14,58,3,0.04,0.07,0.11,0.04,0.11,0.06,0.04,0.11,0.06,0.11,Matches
Osman Bukari,gh GHA,"FW,MF",Nantes,22,1998,24,10,"1,012",11.2,2,4,6,2,0,0,1,0,1.4,1.4,2.8,4.2,46,20,91,0.18,0.36,0.53,0.18,0.53,0.12,0.25,0.37,0.12,0.37,Matches
Maxime Busi,be BEL,DF,Reims,21,1999,18,13,"1,296",14.4,1,0,1,1,0,0,3,0,0.6,0.6,1.1,1.7,40,60,64,0.07,0.00,0.07,0.07,0.07,0.04,0.07,0.12,0.04,0.12,Matches
