Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG/90,Matches
Oriol Busquets,es ESP,MF,Clermont Foot,22,1999,9,2,201,2.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,10,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
Marcin Bułka,pl POL,GK,Nice,21,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches

Rémy Cabella,fr FRA,"MF,FW",Montpellier,31,1990,5,3,313,3.5,0,0,0,0,0,0,0,0,0.3,0.3,0.6,0.9,18,34,41,0.00,0.00,0.00,0.00,0.00,0.08,0.17,0.25,0.08,0.25,Matches
Jimmy Cabot,fr FRA,DF,Angers,27,1994,24,24,"2,008",22.3,0,5,5,0,0,0,4,0,0.4,0.4,1.7,2.1,92,77,150,0.00,0.22,0.22,0.00,0.22,0.02,0.08,0.09,0.02,0.09,Matches
Anthony Caci,fr FRA,DF,Strasbourg,24,1997,37,26,"2,395",26.6,1,3,4,1,0,0,4,0,0.9,0.9,4.0,4.9,65,174,113,0.04,0.11,0.15,0.04,0.15,0.03,0.15,0.18,0.03,0.18,Matches
Mathieu Cafaro,fr FRA,"MF,FW",Reims,24,1997,4,3,192,2.1,0,0,0,0,0,0,2,0,0.4,0.4,0.1,0.5,4,6,13,0.00,0.00,0.00,0.00,0.00,0.19,0.05,0.24,0.19,0.24,Matches
Yannick Cahuzac,fr FRA,MF,Lens,36,1985,17,6,618,6.9,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.1,5,19,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,Matches
Marc-Aurèle Caillard,fr FRA,GK,Metz,27,1994,19,17,"1,542",17.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jens Cajuste,se SWE,"MF,FW",Reims,21,1999,8,4,364,4.0,2,0,2,1,1,1,0,0,1.7,0.9,0.0,1.0,10,13,14,0.49,0.00,0.49,0.25,0.25,0.43,0.01,0.44,0.23,0.24,Matches
Duje Ćaleta-Car,hr CRO,DF,Marseille,24,1996,26,24,"2,057",22.9,2,0,2,2,0,0,6,0,1.8,1.8,0.6,2.4,14,83,2,0.09,0.00,0.09,0.09,0.09,0.08,0.03,0.11,0.08,0.11,Matches
Lucas Calodat,fr FRA,DF,Saint-Étienne,19,2002,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Mahdi Camara,fr FRA,"MF,DF",Saint-Étienne,23,1998,35,34,"3,073",34.1,3,0,3,3,0,0,8,0,2.5,2.5,1.3,3.8,43,132,89,0.09,0.00,0.09,0.09,0.09,0.07,0.04,0.11,0.07,0.11,Matches
Mamadou Camara,ml MLI,FW,Troyes,20,2001,3,0,40,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,2,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.19,0.19,0.19,Matches
Eduardo Camavinga,fr FRA,MF,Rennes,18,2002,4,1,143,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,8,6,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Fali Candé,gw GNB,DF,Metz,23,1998,11,11,973,10.8,0,2,2,0,0,0,2,0,0.3,0.3,1.5,1.7,13,20,41,0.00,0.18,0.18,0.00,0.18,0.03,0.14,0.16,0.03,0.16,Matches
Pierrick Capelle,fr FRA,"MF,DF",Angers,34,1987,30,12,"1,193",13.3,0,1,1,0,0,0,1,0,1.5,1.5,1.9,3.4,23,50,42,0.00,0.08,0.08,0.00,0.08,0.11,0.14,0.25,0.11,0.25,Matches
Maxence Caqueret,fr FRA,MF,Lyon,21,2000,31,26,"2,335",25.9,0,0,0,0,0,0,5,0,0.7,0.7,1.7,2.5,25,154,29,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.10,0.03,0.10,Matches
Irvin Cardona,fr FRA,"FW,MF",Brest,23,1997,32,13,"1,334",14.8,4,2,6,4,0,0,2,0,2.9,2.9,1.7,4.5,28,18,97,0.27,0.13,0.40,0.27,0.40,0.19,0.11,0.30,0.19,0.30,Matches
Igor Carioca,br BRA,DF,Lorient,24,1996,28,17,"1,578",17.5,0,0,0,0,0,0,3,0,0.4,0.4,0.7,1.0,41,43,104,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,Matches
Moreto Cassamã,gw GNB,MF,Reims,23,1998,17,11,801,8.9,2,0,2,2,0,0,1,0,0.6,0.6,0.5,1.2,11,45,8,0.22,0.00,0.22,0.22,0.22,0.07,0.06,0.13,0.07,0.13,Matches
Jean-Charles Castelletto,cm CMR,DF,Nantes,26,1995,28,28,"2,510",27.9,1,0,1,1,0,0,8,0,1.2,1.2,0.2,1.4,9,95,5,0.04,0.00,0.04,0.04,0.04,0.04,0.01,0.05,0.04,0.05,Matches
Zeki Çelik,tr TUR,DF,Lille,24,1997,32,30,"2,696",30.0,2,3,5,2,0,0,10,0,1.1,1.1,1.8,2.9,72,172,129,0.07,0.10,0.17,0.07,0.17,0.04,0.06,0.10,0.04,0.10,Matches
Fabien Centonze,fr FRA,DF,Metz,25,1996,19,18,"1,586",17.6,4,1,5,4,0,0,3,0,0.7,0.7,0.5,1.2,46,55,67,0.23,0.06,0.28,0.23,0.28,0.04,0.03,0.07,0.04,0.07,Matches
El Chadaille Bitshiabu,fr FRA,DF,Paris S-G,16,2005,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Nassim Chadli,fr FRA,"MF,DF",Troyes,20,2001,8,1,96,1.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,6,2,15,0.00,0.00,0.00,0.00,0.00,0.08,0.02,0.10,0.08,0.10,Matches
Mehdi Chahiri,ma MAR,DF,Strasbourg,25,1996,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Dylan Chambost,fr FRA,"MF,FW",Troyes,23,1997,19,9,753,8.4,0,1,1,0,0,0,0,0,0.6,0.6,0.6,1.1,7,47,20,0.00,0.12,0.12,0.00,0.12,0.07,0.07,0.13,0.07,0.13,Matches

Brendan Chardonnet,fr FRA,DF,Brest,26,1994,32,31,"2,686",29.8,3,0,3,3,0,0,6,1,1.4,1.4,0.4,1.8,9,83,5,0.10,0.00,0.10,0.10,0.10,0.05,0.01,0.06,0.05,0.06,Matches
Xavier Chavalerin,fr FRA,MF,Troyes,30,1991,34,31,"2,717",30.2,5,2,7,5,0,0,4,0,1.4,1.4,3.8,5.2,19,93,85,0.17,0.07,0.23,0.17,0.23,0.05,0.13,0.17,0.05,0.17,Matches
Xavier Chavalerin,fr FRA,MF,Reims,30,1991,3,2,220,2.4,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,4,12,5,0.00,0.00,0.00,0.00,0.00,0.10,0.13,0.23,0.10,0.23,Matches
Rayan Cherki,fr FRA,"FW,MF",Lyon,17,2003,16,3,440,4.9,0,1,1,0,0,0,1,0,0.6,0.6,0.7,1.3,30,23,51,0.00,0.20,0.20,0.00,0.20,0.12,0.15,0.27,0.12,0.27,Matches
Pedro Chirivella,es ESP,MF,Nantes,24,1997,31,31,"2,637",29.3,3,1,4,3,0,0,6,0,1.0,1.0,1.3,2.2,13,216,34,0.10,0.03,0.14,0.10,0.14,0.03,0.04,0.08,0.03,0.08,Matches
Joris Chotard,fr FRA,MF,Montpellier,19,2001,36,33,"2,935",32.6,1,1,2,1,0,0,5,0,0.9,0.9,0.7,1.6,5,91,20,0.03,0.03,0.06,0.03,0.06,0.03,0.02,0.05,0.03,0.05,Matches
Alexis Claude-Maurice,fr FRA,MF,Nice,23,1998,10,0,209,2.3,0,2,2,0,0,0,1,0,0.4,0.4,1.2,1.6,5,7,13,0.00,0.86,0.86,0.00,0.86,0.17,0.53,0.70,0.17,0.70,Matches
Jonathan Clauss,fr FRA,DF,Lens,28,1992,37,35,"3,046",33.8,5,11,16,5,0,0,3,0,3.0,3.0,7.0,10.0,110,140,303,0.15,0.33,0.47,0.15,0.47,0.09,0.21,0.30,0.09,0.30,Matches
Marcus Coco,fr FRA,"MF,FW",Nantes,25,1996,24,9,930,10.3,1,1,2,1,0,0,3,1,0.7,0.7,1.5,2.1,28,22,62,0.10,0.10,0.19,0.10,0.19,0.07,0.14,0.21,0.07,0.21,Matches
Abdu Conté,pt POR,DF,Troyes,23,1998,17,17,"1,347",15.0,0,1,1,0,0,0,2,0,0.2,0.2,2.1,2.3,31,37,71,0.00,0.07,0.07,0.00,0.07,0.01,0.14,0.15,0.01,0.15,Matches
Sébastien Corchia,fr FRA,DF,Nantes,30,1990,28,13,"1,324",14.7,0,3,3,0,0,0,0,1,0.4,0.4,0.6,1.0,29,57,72,0.00,0.20,0.20,0.00,0.20,0.03,0.04,0.07,0.03,0.07,Matches
Maxwel Cornet,ci CIV,DF,Lyon,24,1996,1,1,63,0.7,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,4,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
David Costa,pt POR,"MF,FW",Lens,20,2001,33,16,"1,464",16.3,3,5,8,3,0,0,2,0,2.1,2.1,3.5,5.7,56,96,99,0.18,0.31,0.49,0.18,0.49,0.13,0.22,0.35,0.13,0.35,Matches
Benoît Costil,fr FRA,GK,Bordeaux,34,1987,25,25,"2,250",25.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Kalifa Coulibaly,ml MLI,FW,Nantes,29,1991,21,9,850,9.4,5,0,5,5,0,0,1,0,4.7,4.7,1.3,6.0,5,13,29,0.53,0.00,0.53,0.53,0.53,0.50,0.13,0.63,0.50,0.63,Matches
Nicolas Cozza,fr FRA,DF,Montpellier,22,1999,34,32,"2,770",30.8,2,2,4,2,0,0,2,1,1.6,1.6,0.6,2.1,47,78,38,0.06,0.06,0.13,0.06,0.13,0.05,0.02,0.07,0.05,0.07,Matches
Enzo Crivelli,fr FRA,"FW,MF",Saint-Étienne,26,1995,4,0,102,1.1,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,1,2,9,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.47,0.47,0.47,Matches
Wylan Cyprien,fr FRA,MF,Nantes,26,1995,24,17,"1,490",16.6,2,3,5,2,0,0,3,0,0.8,0.8,2.9,3.7,8,96,32,0.12,0.18,0.30,0.12,0.30,0.05,0.18,0.23,0.05,0.23,Matches
Lucas Da Cunha,fr FRA,MF,Nice,20,2001,10,5,393,4.4,0,1,1,0,0,0,0,0,0.8,0.8,1.3,2.1,15,11,18,0.00,0.23,0.23,0.00,0.23,0.19,0.29,0.48,0.19,0.48,Matches
Lucas Da Cunha,fr FRA,"FW,MF",Clermont Foot,20,2001,15,11,836,9.3,2,0,2,2,0,0,0,0,1.7,1.7,0.8,2.4,25,30,58,0.22,0.00,0.22,0.22,0.22,0.18,0.08,0.26,0.18,0.26,Matches
Damien Da Silva,fr FRA,DF,Lyon,33,1988,17,13,"1,126",12.5,0,0,0,0,0,0,5,1,0.3,0.3,0.5,0.8,12,59,2,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.06,0.03,0.06,Matches
Colin Dagba,fr FRA,DF,Paris S-G,22,1998,3,2,165,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,7,6,24,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
Flavius Daniliuc,at AUT,DF,Nice,20,2001,24,14,"1,293",14.4,0,0,0,0,0,0,4,0,0.2,0.2,0.1,0.4,6,63,25,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
Kevin Danso,at AUT,DF,Lens,22,1998,33,32,"2,790",31.0,2,2,4,2,0,0,9,2,1.7,1.7,0.5,2.2,9,91,1,0.06,0.06,0.13,0.06,0.13,0.06,0.02,0.07,0.06,0.07,Matches
Dante,br BRA,DF,Nice,37,1983,34,33,"2,870",31.9,0,0,0,0,0,0,7,3,0.5,0.5,1.0,1.5,13,131,1,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.05,0.01,0.05,Matches

Jonathan David,ca CAN,FW,Lille,21,2000,38,32,"2,804",31.2,15,0,15,13,2,3,3,0,14.6,12.3,3.5,15.8,43,67,182,0.48,0.00,0.48,0.42,0.42,0.47,0.11,0.58,0.39,0.51,Matches
Konrad De La Fuente,us USA,"FW,MF",Marseille,20,2001,16,9,785,8.7,0,2,2,0,0,0,1,0,1.0,1.0,1.4,2.4,37,16,110,0.00,0.23,0.23,0.00,0.23,0.11,0.16,0.27,0.11,0.27,Matches
Romain Del Castillo,fr FRA,"MF,FW",Rennes,25,1996,3,0,28,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0,5,3,0.00,0.00,0.00,0.00,0.00,0.69,0.27,0.96,0.69,0.96,Matches
Romain Del Castillo,fr FRA,"MF,FW",Brest,25,1996,19,13,975,10.8,0,6,6,0,0,0,1,1,0.6,0.6,1.3,1.8,20,45,85,0.00,0.55,0.55,0.00,0.55,0.06,0.12,0.18,0.05,0.17,Matches
Thomas Delaine,fr FRA,DF,Metz,29,1992,29,26,"2,316",25.7,1,2,3,1,0,0,4,0,1.0,1.0,2.1,3.1,110,73,154,0.04,0.08,0.12,0.04,0.12,0.04,0.08,0.12,0.04,0.12,Matches
Sacha Delaye,fr FRA,"MF,FW",Montpellier,19,2002,10,3,254,2.8,0,1,1,0,0,0,0,0,0.1,0.1,1.1,1.2,2,8,13,0.00,0.35,0.35,0.00,0.35,0.04,0.37,0.42,0.04,0.42,Matches
Andy Delort,dz ALG,FW,Nice,29,1991,32,26,"2,448",27.2,16,2,18,13,3,3,3,0,14.6,12.2,3.9,16.1,24,54,188,0.59,0.07,0.66,0.48,0.55,0.54,0.14,0.68,0.45,0.59,Matches
Andy Delort,dz ALG,FW,Montpellier,29,1991,3,3,269,3.0,2,1,3,2,0,0,0,0,1.3,1.3,0.8,2.2,0,7,17,0.67,0.33,1.00,0.67,1.00,0.45,0.28,0.73,0.45,0.73,Matches
Moussa Dembélé,fr FRA,FW,Lyon,25,1996,30,25,"2,207",24.5,21,4,25,16,5,5,6,0,19.3,15.3,4.0,19.3,25,23,157,0.86,0.16,1.02,0.65,0.82,0.79,0.16,0.95,0.63,0.79,Matches
Jason Denayer,be BEL,DF,Lyon,26,1995,15,12,"1,002",11.1,3,0,3,3,0,0,2,0,1.6,1.6,0.0,1.6,3,26,0,0.27,0.00,0.27,0.27,0.27,0.15,0.00,0.15,0.15,0.15,Matches
Arthur Desmas,fr FRA,GK,Clermont Foot,27,1994,15,15,"1,304",14.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Ángel Di María,ar ARG,FW,Paris S-G,33,1988,26,19,"1,645",18.3,5,7,12,5,0,0,2,0,5.4,5.4,7.0,12.3,74,112,235,0.27,0.38,0.66,0.27,0.66,0.29,0.38,0.67,0.29,0.67,Matches
Yadaly Diaby,gn GUI,"FW,MF",Clermont Foot,20,2000,5,0,67,0.7,0,0,0,0,0,0,1,1,0.3,0.3,0.0,0.3,1,1,2,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.35,0.35,0.35,Matches
Ibrahim Diakité,gn GUI,MF,Reims,17,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Abdou Diallo,sn SEN,DF,Paris S-G,25,1996,12,10,877,9.7,0,1,1,0,0,0,1,0,0.1,0.1,0.7,0.8,16,47,39,0.00,0.10,0.10,0.00,0.10,0.01,0.07,0.08,0.01,0.08,Matches
Habib Diallo,sn SEN,FW,Strasbourg,26,1995,31,16,"1,541",17.1,11,1,12,9,2,2,2,0,8.8,7.2,2.8,10.0,19,27,132,0.64,0.06,0.70,0.53,0.58,0.51,0.16,0.68,0.42,0.59,Matches
Habib Diarra,sn SEN,MF,Strasbourg,17,2004,4,1,109,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Stéphane Diarra,fr FRA,"MF,FW",Lorient,22,1998,15,5,525,5.8,0,0,0,0,0,0,2,0,1.1,1.1,1.4,2.5,33,16,53,0.00,0.00,0.00,0.00,0.00,0.18,0.24,0.43,0.18,0.43,Matches
Krépin Diatta,sn SEN,"MF,DF",Monaco,22,1999,8,3,285,3.2,1,0,1,1,0,0,0,0,0.1,0.1,0.2,0.4,8,14,27,0.32,0.00,0.32,0.32,0.32,0.04,0.07,0.12,0.04,0.12,Matches
Bamba Dieng,sn SEN,FW,Marseille,21,2000,25,11,975,10.8,7,1,8,6,1,1,0,1,7.8,7.1,1.9,9.0,24,15,82,0.65,0.09,0.74,0.55,0.65,0.72,0.17,0.90,0.65,0.83,Matches
Elhadji Dieye,sn SEN,"FW,MF",Saint-Étienne,19,2002,5,0,34,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,3,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.27,0.27,0.27,Matches
Javairô Dilrosun,nl NED,"MF,FW",Bordeaux,23,1998,32,19,"1,732",19.2,2,6,8,2,0,0,3,0,2.6,2.6,3.2,5.8,72,76,107,0.10,0.31,0.42,0.10,0.42,0.14,0.17,0.30,0.14,0.30,Matches
Junior Dina Ebimbe,fr FRA,MF,Paris S-G,20,2000,10,4,316,3.5,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,7,21,12,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
Tristan Dingomé,cm CMR,"MF,FW",Troyes,30,1991,25,12,"1,077",12.0,2,4,6,2,0,0,3,0,0.8,0.8,2.4,3.3,5,61,74,0.17,0.33,0.50,0.17,0.50,0.07,0.20,0.27,0.07,0.27,Matches
Sinaly Diomande,ci CIV,DF,Lyon,20,2001,11,5,579,6.4,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,0,29,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches

Sofiane Diop,fr FRA,"MF,FW",Monaco,21,2000,30,24,"1,948",21.6,6,4,10,6,0,0,6,0,5.6,5.6,3.6,9.2,75,130,202,0.28,0.18,0.46,0.28,0.46,0.26,0.17,0.42,0.26,0.42,Matches
Andy Diouf,fr FRA,MF,Rennes,18,2003,5,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,1.97,1.97,0.00,1.97,Matches
Assane Dioussé,sn SEN,MF,Saint-Étienne,23,1997,4,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Axel Disasi,fr FRA,DF,Monaco,23,1998,32,30,"2,721",30.2,1,0,1,1,0,0,5,0,2.1,2.1,1.0,3.1,27,120,4,0.03,0.00,0.03,0.03,0.03,0.07,0.03,0.10,0.07,0.10,Matches
Tiago Djaló,pt POR,DF,Lille,21,2000,28,26,"2,329",25.9,1,1,2,1,0,0,4,0,1.4,1.4,0.4,1.8,32,84,24,0.04,0.04,0.08,0.04,0.08,0.05,0.02,0.07,0.05,0.07,Matches
Alexander Djiku,gh GHA,DF,Strasbourg,26,1994,31,30,"2,694",29.9,1,0,1,1,0,0,10,1,2.1,2.1,0.6,2.8,15,156,3,0.03,0.00,0.03,0.03,0.03,0.07,0.02,0.09,0.07,0.09,Matches
Bryan Djile Nokoué,cm CMR,"DF,MF",Saint-Étienne,19,2002,2,0,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Ouparine Djoco,gw GNB,GK,Clermont Foot,23,1998,24,23,"2,116",23.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jeremy Doku,be BEL,"FW,MF",Rennes,19,2002,14,4,469,5.2,1,2,3,1,0,0,2,0,0.7,0.7,1.7,2.4,32,30,43,0.19,0.38,0.58,0.19,0.58,0.13,0.32,0.45,0.13,0.45,Matches
Kasper Dolberg,dk DEN,FW,Nice,23,1997,26,19,"1,492",16.6,6,2,8,4,2,2,0,0,6.4,4.8,1.2,6.1,15,16,90,0.36,0.12,0.48,0.24,0.36,0.39,0.07,0.46,0.29,0.37,Matches
Brandon Domingues,fr FRA,"MF,FW",Troyes,21,2000,11,1,231,2.6,1,0,1,1,0,0,0,0,0.7,0.7,0.2,0.9,7,6,24,0.39,0.00,0.39,0.39,0.39,0.27,0.09,0.36,0.27,0.36,Matches
Anastasios Donis,gr GRE,"FW,MF",Reims,24,1996,13,3,370,4.1,0,0,0,0,0,0,0,1,0.9,0.9,0.3,1.1,27,4,46,0.00,0.00,0.00,0.00,0.00,0.21,0.06,0.28,0.21,0.28,Matches
Gianluigi Donnarumma,it ITA,GK,Paris S-G,22,1999,17,17,"1,530",17.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jodel Dossou,bj BEN,FW,Clermont Foot,29,1992,35,23,"2,008",22.3,3,1,4,3,0,0,4,0,5.0,5.0,2.2,7.2,104,75,191,0.13,0.04,0.18,0.13,0.18,0.22,0.10,0.32,0.22,0.32,Matches
Lohann Doucet,fr FRA,"MF,DF",Nantes,18,2002,2,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Cheick Doucouré,ml MLI,MF,Lens,21,2000,34,33,"2,946",32.7,1,4,5,1,0,0,7,1,1.6,1.6,3.6,5.1,54,266,32,0.03,0.12,0.15,0.03,0.15,0.05,0.11,0.16,0.05,0.16,Matches
Fodé Doucouré,ml MLI,"DF,FW",Reims,20,2001,3,1,154,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Ismaël Doukouré,fr FRA,DF,Strasbourg,18,2003,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Kamory Doumbia,ml MLI,"MF,FW",Reims,18,2003,8,2,352,3.9,2,1,3,2,0,0,1,0,0.6,0.6,0.4,1.1,6,23,16,0.51,0.26,0.77,0.51,0.77,0.16,0.11,0.27,0.16,0.27,Matches
Moussa Doumbia,ml MLI,FW,Reims,26,1994,4,0,86,1.0,0,0,0,0,0,1,0,0,0.9,0.1,0.0,0.1,4,4,16,0.00,0.00,0.00,0.00,0.00,0.93,0.00,0.93,0.13,0.13,Matches
Souleyman Doumbia,ci CIV,"DF,FW",Angers,24,1996,27,27,"2,219",24.7,0,1,1,0,0,0,10,1,0.8,0.8,2.1,2.9,66,54,147,0.00,0.04,0.04,0.00,0.04,0.03,0.09,0.12,0.03,0.12,Matches
Julian Draxler,de GER,"FW,MF",Paris S-G,27,1993,18,5,548,6.1,2,1,3,2,0,0,0,0,1.5,1.5,2.3,3.8,14,33,48,0.33,0.16,0.49,0.33,0.49,0.24,0.38,0.62,0.24,0.62,Matches
Matthieu Dreyer,fr FRA,GK,Lorient,32,1989,16,16,"1,440",16.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Leo Dubois,fr FRA,DF,Lyon,26,1994,23,20,"1,742",19.4,0,0,0,0,0,0,5,0,0.8,0.8,1.0,1.9,44,108,124,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.10,0.04,0.10,Matches
